time,Bx,By,Bz,BT
5.853628,-1.12,-26.73,-17.49,31.96
5.862830,-0.95,-26.73,-17.31,31.86
5.872970,-1.03,-26.93,-17.33,32.04
5.882301,-0.98,-26.70,-17.45,31.91
5.903394,-0.79,-26.75,-17.47,31.96
5.905289,-0.79,-26.75,-17.41,31.93
5.912685,-0.70,-26.58,-17.86,32.03
5.922839,-0.63,-26.71,-17.95,32.19
5.932268,-0.63,-26.75,-17.95,32.22
5.943640,-0.96,-26.73,-17.97,32.22
5.952371,-0.84,-26.49,-18.03,32.06
5.963327,-0.63,-26.84,-18.12,32.40
5.973364,-0.33,-26.70,-18.01,32.21
5.982695,-0.09,-26.70,-18.01,32.21
5.995006,0.03,-26.84,-17.75,32.18
6.002762,-0.03,-26.50,-17.99,32.03
6.013294,0.09,-26.61,-17.93,32.09
6.023047,0.29,-26.70,-17.93,32.16
6.035753,0.15,-26.87,-17.92,32.30
6.043415,-0.11,-26.66,-17.62,31.95
6.051931,-0.37,-26.93,-17.79,32.28
6.062523,-0.43,-27.00,-17.73,32.31
6.072862,-0.59,-26.90,-18.14,32.45
6.082936,-0.61,-27.08,-18.02,32.53
6.091971,-0.59,-27.06,-17.81,32.40
6.102725,-0.59,-27.15,-17.87,32.51
6.111795,-0.57,-27.13,-17.94,32.53
6.122859,-0.65,-27.24,-17.98,32.65
6.132086,-0.60,-27.39,-17.98,32.77
6.146088,-0.66,-27.39,-18.08,32.82
6.152046,-0.32,-27.44,-17.70,32.66
6.163033,-0.30,-27.42,-17.72,32.65
6.173049,-0.34,-27.34,-18.06,32.76
6.183084,-0.26,-27.21,-18.06,32.66
6.194603,-0.07,-26.99,-18.02,32.46
6.202581,0.15,-26.82,-18.21,32.42
6.213330,0.11,-26.45,-18.16,32.09
6.223328,0.11,-26.37,-18.47,32.20
6.233006,-0.16,-26.38,-18.44,32.19
6.243794,0.19,-26.35,-18.61,32.26
6.252841,0.19,-26.57,-18.55,32.41
6.267627,0.15,-26.51,-18.45,32.30
6.272748,0.03,-26.49,-18.38,32.24
6.285290,-0.09,-26.45,-18.32,32.18
6.295939,-0.17,-26.62,-18.40,32.36
6.303175,-0.05,-26.53,-17.81,31.96
6.315662,0.25,-26.43,-17.85,31.89
6.323529,-0.15,-26.47,-17.56,31.77
6.333070,-0.30,-26.22,-17.63,31.59
6.344320,-0.22,-26.24,-17.65,31.62
6.352589,-0.27,-26.71,-17.68,32.03
6.362242,0.11,-26.77,-17.85,32.18
6.372801,0.28,-26.99,-17.75,32.30
6.382910,0.08,-27.16,-18.05,32.61
6.402353,-0.22,-27.17,-17.94,32.56
6.404374,-0.11,-27.07,-18.15,32.59
6.426442,-0.00,-27.23,-17.96,32.62
6.428270,0.12,-27.21,-17.98,32.62
6.433064,0.31,-26.87,-18.12,32.41
6.444397,0.01,-27.01,-17.77,32.33
6.453153,-0.05,-26.74,-17.95,32.20
6.462153,0.03,-26.61,-17.75,31.99
6.472871,0.15,-26.82,-18.08,32.34
6.482313,-0.01,-26.82,-18.22,32.42
6.503258,0.01,-26.68,-18.43,32.42
6.504941,0.01,-26.89,-18.39,32.58
6.523830,-0.09,-26.80,-18.22,32.40
6.525372,0.05,-26.76,-18.27,32.41
6.532255,0.03,-26.83,-18.12,32.38
6.544401,0.09,-26.87,-18.08,32.39
6.552793,-0.09,-26.67,-18.12,32.24
6.567414,-0.19,-26.88,-18.06,32.39
6.572196,0.15,-26.89,-18.06,32.39
6.581840,-0.01,-26.76,-18.10,32.31
6.603101,-0.03,-27.02,-18.31,32.64
6.605052,-0.35,-27.07,-18.43,32.75
6.628807,-0.33,-27.00,-18.51,32.74
6.630689,-0.43,-27.01,-18.70,32.85
6.632400,-0.35,-27.11,-18.62,32.89
6.643892,0.03,-26.88,-18.52,32.64
6.653070,-0.31,-26.87,-18.43,32.59
6.662532,-0.37,-26.95,-18.55,32.72
6.672243,-0.33,-26.76,-18.26,32.40
6.682574,-0.25,-26.65,-18.05,32.18
6.694254,-0.37,-26.68,-18.03,32.20
6.702920,-0.47,-26.77,-17.87,32.19
6.712165,-0.43,-26.73,-17.87,32.16
6.723822,-0.65,-26.75,-17.84,32.15
6.735588,-0.63,-26.64,-17.82,32.05
6.757242,-0.53,-26.54,-17.78,31.95
6.758803,-0.60,-26.40,-17.82,31.86
6.763295,-0.64,-26.22,-18.04,31.83
6.771649,-0.72,-26.06,-18.06,31.71
6.785528,-0.46,-25.87,-18.41,31.75
6.793980,-0.26,-26.00,-18.54,31.94
6.801732,-0.08,-26.06,-18.46,31.93
6.811855,-0.30,-26.16,-18.48,32.03
6.822339,-0.48,-26.18,-18.46,32.04
6.832921,-0.13,-26.57,-18.49,32.37
6.849949,0.07,-26.60,-18.30,32.29
6.853821,0.23,-26.70,-18.47,32.46
6.864884,0.15,-26.78,-18.29,32.44
6.872286,0.07,-26.58,-18.32,32.28
6.882923,0.01,-26.69,-18.20,32.30
6.895228,0.35,-26.79,-18.29,32.44
6.904957,0.61,-26.72,-18.31,32.40
6.913265,0.39,-26.39,-18.34,32.14
6.922681,0.27,-26.63,-18.51,32.43
6.932987,0.31,-26.88,-18.23,32.48
6.943986,0.19,-26.89,-18.06,32.39
6.951874,-0.03,-26.83,-17.81,32.20
6.962015,0.11,-26.83,-17.89,32.24
6.972893,-0.01,-26.67,-18.08,32.22
6.985914,-0.03,-26.83,-18.06,32.34
7.003435,-0.03,-26.84,-18.29,32.48
7.005063,0.17,-26.71,-18.24,32.34
7.013167,0.03,-26.46,-18.57,32.33
7.022330,0.09,-26.67,-18.78,32.62
7.032794,0.15,-26.93,-18.87,32.88
7.043615,0.03,-26.82,-18.99,32.86
7.053259,0.01,-26.89,-18.80,32.80
7.063310,0.07,-26.79,-18.74,32.70
7.072201,-0.15,-26.95,-18.66,32.78
7.082753,-0.21,-26.82,-18.62,32.66
7.094373,-0.05,-26.84,-18.41,32.55
7.102384,-0.03,-26.60,-18.49,32.40
7.112905,0.07,-26.48,-18.40,32.24
7.122204,0.11,-26.69,-18.39,32.42
7.131782,0.27,-26.80,-18.31,32.46
7.143686,0.11,-26.84,-18.31,32.49
7.151763,0.19,-26.86,-18.21,32.45
7.161645,0.20,-27.02,-18.31,32.64
7.173451,0.14,-27.09,-17.96,32.50
7.182663,0.08,-27.23,-17.71,32.48
7.194877,-0.21,-27.11,-17.52,32.28
7.202823,-0.33,-27.16,-17.55,32.34
7.211987,-0.42,-27.25,-17.55,32.42
7.222990,-0.44,-27.33,-17.57,32.49
7.233155,-0.32,-27.31,-17.46,32.41
7.243608,-0.28,-27.37,-17.18,32.32
7.253705,-0.28,-27.41,-17.28,32.41
7.262122,-0.22,-27.49,-17.47,32.57
7.272276,-0.16,-27.62,-17.64,32.78
7.283007,-0.30,-27.33,-17.55,32.48
7.295509,-0.35,-27.14,-17.55,32.33
7.302316,-0.20,-27.24,-17.61,32.44
7.312180,-0.51,-27.18,-17.75,32.47
7.339002,-0.55,-27.04,-18.06,32.53
7.343706,-0.37,-26.96,-18.29,32.58
7.344780,-0.43,-26.84,-18.01,32.33
7.353034,-0.29,-27.03,-18.10,32.53
7.365054,-0.21,-26.96,-18.35,32.62
7.373056,-0.19,-26.94,-18.10,32.46
7.383452,-0.27,-26.72,-17.91,32.16
7.394431,-0.07,-26.77,-17.71,32.10
7.402998,-0.03,-26.73,-17.56,31.98
7.413581,-0.41,-26.82,-17.79,32.19
7.423241,-0.41,-26.73,-18.03,32.25
7.435885,-0.60,-26.44,-18.01,32.00
7.443663,-0.66,-26.53,-17.88,32.00
7.453744,-0.67,-26.64,-17.99,32.15
7.463408,-0.68,-26.55,-17.99,32.08
7.473163,-0.74,-26.33,-18.00,31.90
7.482845,-0.84,-26.38,-18.00,31.95
7.494101,-0.66,-26.26,-17.51,31.57
7.502141,-0.86,-26.35,-17.42,31.60
7.512965,-0.72,-26.46,-17.30,31.62
7.523083,-0.74,-26.44,-17.18,31.54
7.537163,-0.54,-26.32,-17.51,31.62
7.543854,-0.60,-26.41,-17.51,31.69
7.553147,-0.51,-26.60,-17.86,32.04
7.562062,-0.49,-26.71,-17.97,32.20
7.571712,-0.53,-26.70,-18.16,32.30
7.582330,-0.27,-26.81,-18.14,32.37
7.595714,-0.21,-26.79,-18.12,32.35
7.602012,0.01,-27.03,-18.10,32.53
7.613073,-0.15,-26.97,-17.77,32.30
7.622957,-0.13,-26.96,-17.98,32.40
7.633043,-0.39,-26.93,-17.83,32.30
7.654213,-0.27,-27.08,-17.75,32.38
7.656120,-0.17,-26.95,-17.75,32.27
7.666177,-0.07,-26.73,-17.85,32.15
7.673160,-0.09,-26.66,-17.77,32.04
7.683291,-0.22,-26.37,-17.84,31.84
7.695612,-0.22,-26.34,-18.11,31.96
7.702388,-0.17,-26.57,-18.09,32.15
7.712349,-0.17,-26.48,-17.99,32.02
7.723056,0.02,-26.27,-17.99,31.84
7.732737,0.23,-26.53,-18.08,32.10
7.752901,0.23,-26.60,-17.99,32.11
7.754715,0.03,-26.44,-18.32,32.16
7.771907,-0.21,-26.56,-18.32,32.27
7.774281,-0.17,-26.54,-18.26,32.22
7.782859,-0.46,-26.25,-18.25,31.97
7.794967,-0.22,-26.34,-18.28,32.07
7.801759,-0.50,-26.19,-18.17,31.88
7.812688,-0.58,-26.26,-17.92,31.79
7.822888,-0.68,-26.25,-17.86,31.76
7.833024,-0.37,-26.51,-17.76,31.91
7.843984,-0.27,-26.48,-17.86,31.94
7.851796,-0.25,-26.62,-17.78,32.01
7.862240,-0.03,-26.64,-17.87,32.08
7.872640,-0.03,-26.77,-17.93,32.22
7.884686,-0.09,-26.79,-17.85,32.19
7.899865,-0.23,-26.79,-18.04,32.30
7.901959,-0.17,-26.89,-18.20,32.47
7.911704,-0.15,-26.90,-17.94,32.34
7.923047,0.21,-26.89,-17.92,32.31
7.932945,0.03,-26.86,-17.87,32.26
7.945751,0.11,-26.85,-17.81,32.22
7.954183,0.03,-26.96,-17.87,32.34
7.962745,0.08,-27.22,-18.02,32.64
7.973468,0.18,-27.12,-17.86,32.48
7.985938,0.22,-26.96,-17.86,32.34
7.992679,0.05,-26.94,-18.16,32.49
8.004595,-0.35,-26.81,-18.06,32.33
8.012329,-0.07,-26.70,-17.81,32.09
8.023058,-0.29,-26.77,-17.70,32.09
8.032206,-0.11,-26.71,-17.50,31.93
8.043706,-0.15,-26.49,-17.55,31.77
8.053303,-0.17,-26.51,-17.58,31.81
8.063038,-0.07,-26.51,-17.49,31.76
8.073809,-0.21,-26.40,-17.47,31.65
8.084593,0.13,-26.69,-17.46,31.90
8.094156,-0.09,-26.85,-17.93,32.28
8.101863,-0.01,-26.87,-18.04,32.36
8.114231,-0.13,-26.79,-18.06,32.31
8.123060,-0.09,-26.76,-18.02,32.26
8.133002,-0.03,-26.87,-18.08,32.39
8.143708,-0.17,-26.87,-18.12,32.41
8.153137,-0.09,-26.94,-18.06,32.43
8.163339,-0.11,-26.92,-18.18,32.49
8.172817,-0.01,-27.01,-18.04,32.48
8.181899,0.02,-27.12,-17.92,32.51
8.195286,0.04,-27.11,-18.04,32.56
8.202120,-0.16,-27.23,-18.08,32.68
8.211913,-0.45,-27.10,-18.08,32.58
8.223021,-0.45,-27.10,-17.98,32.53
8.235218,-0.25,-27.10,-18.06,32.57
8.253495,-0.41,-26.96,-18.28,32.57
8.255081,-0.37,-26.77,-18.05,32.29
8.261890,-0.15,-26.66,-18.03,32.19
8.272172,-0.25,-26.57,-18.03,32.11
8.282373,-0.15,-26.57,-17.93,32.06
8.295174,0.13,-26.61,-17.89,32.07
8.301782,0.11,-26.72,-17.97,32.20
8.312370,-0.09,-27.06,-17.79,32.38
8.322160,0.04,-27.11,-17.53,32.29
8.332888,0.04,-27.08,-17.77,32.39
8.345700,-0.16,-27.39,-17.86,32.70
8.352777,-0.02,-27.48,-17.76,32.72
8.363391,0.16,-27.29,-18.01,32.70
8.372338,0.02,-27.22,-18.11,32.69
8.385810,-0.07,-27.05,-18.14,32.57
8.404741,0.01,-26.76,-18.06,32.28
8.406275,0.03,-26.61,-17.99,32.12
8.413047,0.01,-26.94,-17.96,32.38
8.421911,0.25,-26.67,-17.81,32.07
8.433057,0.03,-26.42,-17.70,31.80
8.444788,-0.11,-26.63,-17.46,31.85
8.453341,-0.11,-26.76,-17.31,31.87
8.463039,0.17,-26.72,-17.21,31.79
8.472892,0.28,-27.00,-17.17,31.99
8.486331,0.20,-27.11,-17.38,32.20
8.506038,0.37,-26.77,-17.34,31.90
8.507862,0.37,-26.55,-17.35,31.71
8.512835,0.61,-26.68,-17.54,31.93
8.522539,0.73,-26.63,-17.65,31.96
8.535147,0.83,-26.58,-17.71,31.95
8.543100,0.82,-26.82,-17.96,32.29
8.552743,0.61,-26.46,-18.10,32.06
8.563858,0.45,-26.60,-17.89,32.06
8.571530,0.21,-26.76,-17.98,32.24
8.584947,-0.21,-26.96,-18.02,32.43
8.604774,-0.27,-26.85,-18.18,32.43
8.606537,-0.35,-26.87,-18.16,32.43
8.618337,-0.35,-26.74,-18.20,32.35
8.622069,-0.58,-26.50,-18.05,32.07
8.632239,-0.67,-26.86,-18.14,32.42
8.643366,-0.31,-26.76,-18.06,32.28
8.652086,-0.45,-26.84,-17.91,32.27
8.662906,-0.45,-26.90,-17.99,32.36
8.672031,-0.47,-27.04,-17.96,32.47
8.683856,-0.39,-27.02,-17.91,32.42
8.695511,-0.51,-27.22,-17.92,32.60
8.703516,-0.63,-27.20,-17.90,32.57
8.713472,-0.27,-26.88,-17.93,32.31
8.722667,-0.37,-26.89,-18.26,32.50
8.735927,-0.17,-27.08,-18.45,32.76
8.763972,-0.07,-27.07,-18.17,32.61
8.765634,0.10,-27.14,-17.86,32.49
8.766331,0.12,-27.16,-17.82,32.48
8.772994,0.22,-27.16,-17.82,32.48
8.782992,0.30,-27.31,-17.84,32.62
8.795262,0.02,-27.30,-17.94,32.67
8.803049,0.04,-27.11,-17.65,32.35
8.812149,0.05,-26.79,-17.77,32.15
8.822862,-0.05,-26.92,-17.81,32.27
8.835735,-0.21,-26.81,-17.89,32.23
8.862672,-0.45,-26.90,-17.99,32.36
8.864364,-0.55,-26.71,-17.95,32.19
8.864998,-0.53,-26.69,-17.74,32.05
8.872142,-0.39,-26.54,-17.45,31.76
8.882832,-0.35,-26.65,-17.33,31.79
8.895877,-0.47,-26.62,-16.95,31.56
8.903145,-0.04,-26.23,-17.37,31.46
8.913038,-0.17,-26.47,-17.43,31.69
8.922154,0.13,-26.36,-17.37,31.57
8.936435,0.07,-26.50,-17.23,31.61
8.957226,0.07,-26.67,-17.46,31.88
8.959144,-0.00,-27.05,-17.30,32.11
8.962270,-0.32,-27.23,-17.50,32.37
8.972044,-0.42,-27.31,-17.80,32.61
8.982735,-0.76,-27.58,-17.80,32.84
8.994406,-0.77,-27.24,-17.87,32.58
9.002400,-0.80,-27.46,-18.04,32.86
9.012113,-0.61,-27.29,-18.41,32.92
9.022635,-0.41,-27.00,-18.27,32.60
9.032306,-0.09,-26.63,-18.80,32.60
9.054068,-0.15,-26.55,-18.67,32.46
9.073037,-0.03,-26.54,-18.69,32.45
9.074936,0.29,-26.65,-18.57,32.48
9.075534,0.50,-26.99,-18.42,32.68
9.082803,0.05,-26.93,-18.43,32.63
9.094429,0.01,-27.02,-18.15,32.55
9.102993,-0.16,-27.20,-18.27,32.77
9.112904,-0.48,-27.48,-18.02,32.86
9.122925,-0.32,-27.56,-18.15,33.00
9.133283,-0.34,-27.45,-18.09,32.88
9.143605,-0.61,-27.12,-18.22,32.68
9.152687,-0.71,-26.82,-18.53,32.60
9.161776,-0.29,-26.54,-18.42,32.31
9.172935,-0.41,-26.56,-18.34,32.28
9.183952,-0.23,-26.54,-18.32,32.25
9.196441,-0.36,-26.47,-18.57,32.34
9.202187,-0.30,-26.24,-18.56,32.14
9.212715,-0.26,-26.41,-18.23,32.09
9.223264,-0.21,-26.45,-18.09,32.04
9.233067,-0.13,-26.51,-17.80,31.93
9.245790,-0.37,-26.74,-18.03,32.25
9.254866,-0.13,-26.83,-18.22,32.43
9.262077,-0.53,-26.74,-18.22,32.36
9.272742,-0.37,-26.79,-18.05,32.30
9.282150,-0.21,-26.85,-18.14,32.40
9.293233,-0.21,-26.89,-18.33,32.55
9.303742,-0.41,-26.85,-18.20,32.44
9.313441,-0.51,-26.85,-18.24,32.46
9.323055,-0.33,-26.63,-18.24,32.28
9.333670,-0.49,-26.57,-18.15,32.18
9.343834,-0.09,-26.58,-18.14,32.18
9.353423,-0.24,-26.37,-18.07,31.97
9.362633,-0.31,-26.52,-18.18,32.16
9.372735,-0.36,-26.35,-18.13,31.99
9.383884,-0.17,-26.59,-18.14,32.19
9.397720,0.05,-26.68,-18.39,32.40
9.402777,0.15,-26.89,-18.02,32.37
9.419417,0.13,-26.83,-18.04,32.33
9.422722,-0.29,-26.94,-18.16,32.49
9.433489,0.12,-27.29,-18.07,32.73
9.445667,0.02,-27.10,-17.88,32.47
9.453747,0.10,-27.16,-18.13,32.66
9.463735,0.22,-27.18,-18.19,32.71
9.473110,0.02,-27.12,-17.82,32.45
9.484304,-0.25,-27.10,-17.81,32.42
9.494814,-0.37,-27.08,-18.10,32.58
9.503158,-0.21,-27.01,-17.96,32.44
9.513143,-0.43,-26.99,-17.85,32.36
9.523125,-0.57,-27.07,-17.81,32.41
9.544230,-0.79,-26.70,-17.66,32.03
9.546243,-0.89,-26.70,-17.72,32.06
9.562685,-0.81,-26.78,-17.89,32.22
9.565015,-0.68,-26.57,-18.07,32.14
9.573728,-0.55,-26.58,-17.82,32.01
9.583340,-0.39,-26.64,-17.93,32.12
9.592150,-0.42,-26.32,-18.09,31.94
9.603075,-0.28,-26.45,-18.19,32.10
9.613067,-0.11,-26.87,-18.02,32.35
9.622996,-0.13,-26.62,-17.78,32.01
9.632395,-0.11,-26.46,-17.74,31.85
9.645502,-0.15,-26.58,-17.70,31.94
9.652196,-0.27,-26.63,-17.54,31.89
9.662788,-0.53,-26.64,-17.20,31.71
9.673056,-0.63,-26.76,-16.92,31.67
9.683315,-0.69,-26.74,-16.75,31.56
9.695026,-0.57,-26.58,-16.97,31.54
9.703262,-0.69,-26.60,-17.26,31.72
9.712312,-0.74,-26.57,-17.22,31.67
9.722889,-0.82,-26.49,-17.30,31.65
9.732368,-0.92,-26.49,-17.40,31.71
9.742098,-0.92,-26.56,-17.76,31.96
9.753265,-0.63,-26.69,-17.93,32.16
9.769766,-0.63,-26.60,-17.93,32.09
9.772804,-0.86,-26.54,-17.96,32.06
9.781879,-0.78,-26.43,-17.90,31.93
9.795184,-0.67,-26.66,-18.07,32.21
9.802817,-0.47,-26.57,-18.01,32.10
9.813000,-0.31,-26.54,-18.32,32.25
9.822355,-0.17,-26.45,-18.42,32.23
9.831653,-0.32,-26.20,-18.48,32.06
9.845424,-0.20,-26.18,-18.56,32.09
9.853323,0.02,-26.33,-18.34,32.09
9.862987,-0.01,-26.53,-18.40,32.28
9.872669,0.11,-26.38,-18.30,32.11
9.885439,-0.09,-26.60,-18.26,32.26
9.906034,-0.15,-26.50,-17.99,32.03
9.907586,-0.37,-26.69,-17.81,32.09
9.915704,-0.53,-26.99,-18.14,32.52
9.922124,-0.61,-26.84,-18.16,32.42
9.932958,-0.77,-26.83,-18.51,32.61
9.945494,-0.65,-26.85,-18.36,32.53
9.952975,-0.99,-26.92,-18.36,32.60
9.963742,-0.87,-26.86,-18.38,32.56
9.973732,-0.92,-26.74,-18.71,32.65
9.982676,-0.70,-26.45,-18.56,32.32
10.002972,-0.80,-26.17,-18.29,31.94
10.004667,-0.84,-26.17,-18.16,31.86
10.021959,-0.80,-26.20,-18.06,31.83
10.024012,-0.75,-25.89,-18.20,31.66
10.041088,-0.48,-25.88,-18.26,31.68
10.044189,-0.48,-25.88,-18.29,31.70
10.052141,-0.26,-26.21,-18.03,31.81
10.069632,-0.18,-26.38,-18.32,32.12
10.072726,0.09,-26.46,-18.47,32.27
10.082279,0.15,-26.61,-18.59,32.46
10.093695,0.27,-26.63,-18.53,32.44
10.102620,0.22,-27.03,-18.62,32.82
10.111615,0.33,-26.92,-18.41,32.61
10.123289,0.17,-26.80,-18.22,32.41
10.132648,0.25,-26.67,-17.85,32.09
10.144835,0.29,-26.73,-17.63,32.03
10.153454,0.31,-26.71,-17.38,31.87
10.162714,0.25,-26.73,-17.31,31.84
10.173799,0.09,-26.83,-17.03,31.78
10.183042,0.01,-26.86,-16.67,31.61
10.191816,-0.06,-27.06,-16.70,31.80
10.203444,0.28,-27.16,-17.20,32.15
10.216705,0.22,-27.00,-17.49,32.18
10.223397,0.21,-26.94,-17.77,32.27
10.233191,0.05,-26.83,-17.98,32.30
10.245759,0.11,-26.87,-18.10,32.40
10.253221,0.25,-26.88,-18.25,32.49
10.263992,0.37,-26.64,-18.45,32.41
10.273780,0.17,-26.76,-18.60,32.59
10.283856,0.22,-27.10,-18.33,32.71
10.294147,0.10,-27.17,-18.44,32.84
10.302916,0.05,-27.02,-18.39,32.68
10.313032,0.26,-27.02,-18.29,32.63
10.323629,0.19,-26.82,-18.27,32.45
10.333569,0.27,-26.49,-18.30,32.20
10.345101,0.19,-26.56,-18.18,32.19
10.352359,0.37,-26.31,-18.14,31.96
10.368384,0.22,-25.96,-17.92,31.54
10.371934,0.16,-26.08,-17.74,31.54
10.383284,-0.12,-26.24,-17.68,31.64
10.393704,-0.06,-26.30,-17.80,31.75
10.403659,0.09,-26.39,-17.80,31.83
10.412347,0.05,-26.60,-18.08,32.16
10.422960,0.09,-26.60,-18.28,32.27
10.433414,-0.13,-26.61,-18.20,32.24
10.444911,-0.15,-26.67,-18.45,32.44
10.454613,-0.19,-26.73,-18.39,32.45
10.462794,0.05,-26.68,-18.39,32.40
10.473456,-0.05,-26.64,-18.26,32.29
10.482856,-0.29,-26.76,-18.16,32.34
10.503111,-0.47,-26.66,-18.03,32.19
10.504943,-0.71,-26.78,-17.84,32.18
10.522257,-0.47,-26.73,-17.87,32.16
10.525765,-0.55,-26.74,-17.62,32.03
10.532730,-0.45,-26.65,-17.72,32.01
10.545922,-0.57,-26.63,-17.41,31.82
10.552762,-0.72,-26.54,-17.55,31.82
10.562401,-0.67,-26.67,-17.60,31.96
10.573529,-0.67,-26.81,-17.43,31.98
10.582874,-0.45,-26.58,-17.60,31.88
10.603146,-0.65,-26.87,-17.68,32.17
10.605353,-0.67,-26.95,-17.87,32.34
10.616965,-0.51,-26.93,-18.02,32.41
10.622705,-0.47,-26.96,-18.37,32.63
10.633138,-0.46,-27.49,-18.29,33.02
10.644962,-0.28,-27.38,-18.34,32.96
10.653516,-0.30,-27.28,-18.46,32.94
10.662619,-0.28,-27.51,-18.21,32.99
10.672880,-0.34,-27.25,-18.08,32.70
10.682916,-0.43,-27.17,-18.12,32.66
10.703400,-0.37,-27.12,-18.21,32.67
10.705146,-0.23,-26.83,-18.04,32.33
10.724369,0.01,-26.39,-17.99,31.94
10.726260,-0.16,-26.36,-18.09,31.97
10.733284,-0.01,-26.40,-18.17,32.04
10.744922,-0.08,-26.30,-18.65,32.24
10.753245,0.02,-26.34,-18.79,32.35
10.762346,0.00,-26.28,-18.84,32.34
10.772833,-0.20,-26.37,-18.57,32.25
10.783243,-0.19,-26.71,-18.43,32.45
10.795381,-0.37,-26.70,-18.26,32.35
10.803117,-0.05,-26.54,-18.24,32.21
10.813090,-0.05,-26.57,-18.01,32.10
10.823836,-0.03,-26.55,-17.60,31.85
10.833150,-0.03,-26.64,-17.46,31.85
10.850345,0.07,-26.45,-17.20,31.55
10.853111,0.19,-26.34,-17.18,31.45
10.864159,-0.10,-26.18,-17.47,31.47
10.872701,-0.01,-26.50,-17.87,31.96
10.882844,-0.23,-26.60,-17.76,31.99
10.895122,-0.25,-26.50,-17.97,32.02
10.902833,-0.27,-26.56,-18.22,32.21
10.912669,-0.14,-26.35,-18.40,32.13
10.922299,0.03,-26.59,-18.65,32.48
10.933043,-0.07,-26.59,-18.72,32.52
10.945413,0.21,-26.57,-18.43,32.34
10.953487,0.09,-26.45,-18.18,32.10
10.962246,0.15,-26.36,-18.09,31.97
10.974338,0.08,-26.29,-18.13,31.93
10.989100,0.26,-26.20,-18.09,31.84
10.997184,0.09,-26.50,-18.01,32.04
11.003099,-0.26,-26.42,-17.91,31.93
11.013303,-0.31,-26.50,-18.03,32.05
11.023017,-0.37,-26.73,-18.43,32.47
11.032960,-0.29,-26.69,-18.41,32.43
11.044436,-0.17,-26.77,-18.49,32.53
11.053132,-0.07,-26.92,-18.12,32.45
11.062178,-0.27,-27.03,-18.00,32.48
11.072282,-0.41,-27.04,-17.96,32.47
11.084956,-0.10,-27.12,-17.96,32.53
11.101591,-0.08,-27.36,-17.94,32.71
11.103616,-0.16,-27.22,-17.57,32.40
11.113377,-0.20,-27.15,-17.57,32.34
11.122484,-0.40,-27.46,-17.71,32.67
11.132593,-0.24,-27.41,-17.92,32.75
11.144215,-0.38,-27.52,-18.13,32.96
11.152720,-0.00,-27.36,-18.17,32.85
11.161615,-0.14,-27.29,-18.31,32.86
11.173003,-0.35,-27.07,-18.08,32.55
11.183045,-0.18,-27.22,-18.23,32.76
11.195843,-0.18,-27.35,-18.36,32.94
11.202916,-0.41,-27.10,-18.21,32.66
11.213029,-0.77,-26.99,-18.16,32.54
11.223025,-0.59,-26.88,-17.95,32.32
11.239874,-0.79,-26.74,-17.89,32.19
11.243579,-0.79,-26.75,-17.95,32.22
11.252332,-0.47,-26.86,-18.16,32.43
11.261832,-0.37,-26.74,-18.26,32.38
11.271996,-0.35,-26.80,-18.28,32.44
11.282798,-0.17,-26.90,-18.16,32.46
11.294157,-0.13,-27.02,-18.21,32.58
11.303262,-0.21,-27.09,-18.23,32.65
11.312614,-0.08,-27.10,-18.08,32.58
11.323203,0.04,-27.07,-17.96,32.48
11.333423,-0.19,-26.90,-18.08,32.41
11.352777,-0.45,-26.70,-18.03,32.22
11.354283,-0.31,-26.66,-18.03,32.19
11.365517,-0.40,-26.50,-18.19,32.14
11.372772,-0.37,-26.61,-18.34,32.32
11.382600,-0.25,-26.60,-18.32,32.30
11.395242,-0.23,-26.71,-18.53,32.51
11.402629,-0.39,-26.63,-18.40,32.37
11.412313,-0.19,-26.82,-18.33,32.49
11.423190,-0.05,-26.91,-18.33,32.56
11.432798,-0.15,-26.72,-18.24,32.36
11.453922,-0.17,-26.49,-18.22,32.15
11.455675,-0.24,-26.30,-18.19,31.98
11.474382,-0.04,-26.25,-18.32,32.02
11.478299,-0.16,-26.33,-18.52,32.19
11.482839,-0.09,-26.46,-18.69,32.40
11.495292,-0.16,-26.37,-18.48,32.20
11.503440,-0.04,-26.26,-18.73,32.26
11.512012,-0.06,-26.34,-18.84,32.39
11.522753,0.07,-26.58,-18.82,32.57
11.533714,0.31,-26.76,-18.78,32.69
11.544715,0.07,-26.68,-18.61,32.53
11.553144,0.25,-26.48,-18.59,32.36
11.562186,0.15,-26.61,-18.49,32.40
11.573148,0.21,-26.52,-18.63,32.41
11.581994,0.11,-26.82,-18.29,32.46
11.603140,-0.21,-26.74,-18.32,32.42
11.604826,-0.19,-26.76,-18.37,32.46
11.624999,-0.45,-26.94,-18.30,32.57
11.626781,-0.59,-27.01,-18.33,32.65
11.631589,-0.75,-27.09,-17.97,32.52
11.645196,-0.87,-27.11,-17.81,32.45
11.653365,-0.99,-27.30,-17.69,32.55
11.662666,-0.91,-27.19,-17.58,32.39
11.673120,-0.46,-27.25,-17.40,32.33
11.683301,-0.67,-27.30,-17.46,32.41
11.695192,-0.61,-27.04,-17.33,32.12
11.702771,-0.35,-27.16,-17.30,32.20
11.712068,-0.30,-27.24,-17.51,32.38
11.723261,-0.08,-27.26,-17.73,32.52
11.737559,-0.09,-27.04,-17.77,32.36
