time,Bx,By,Bz,BT
50.486275,-0.41,29.12,-16.85,33.65
50.497130,-0.19,29.23,-17.07,33.84
50.506189,-0.21,29.16,-16.66,33.58
50.517362,-0.23,29.27,-16.68,33.69
50.526786,-0.19,29.40,-16.49,33.71
50.536207,-0.61,29.29,-16.66,33.71
50.546320,-0.77,29.28,-16.47,33.61
50.556309,-0.84,29.40,-16.18,33.57
50.566795,-0.41,29.37,-16.49,33.68
50.576533,-0.71,29.29,-16.35,33.55
50.586386,-0.74,29.42,-16.67,33.82
50.596879,-0.84,29.37,-16.57,33.73
50.606535,-0.88,29.37,-16.84,33.86
50.617058,-0.55,29.13,-16.85,33.65
50.626791,-0.69,28.90,-17.03,33.55
50.637745,-0.73,28.92,-17.05,33.58
50.647196,-0.81,28.98,-17.07,33.64
50.656638,-0.83,28.91,-17.05,33.57
50.669071,-0.85,28.95,-16.87,33.52
50.676847,-0.86,28.52,-16.98,33.21
50.686755,-0.85,28.73,-16.69,33.24
50.697390,-0.61,28.86,-16.42,33.21
50.706819,-0.33,28.86,-16.29,33.14
50.717107,-0.51,29.08,-16.39,33.38
50.727203,-0.49,29.03,-16.17,33.24
50.738336,-0.41,29.32,-16.14,33.47
50.747736,-0.45,29.21,-16.12,33.37
50.757368,-0.54,29.82,-15.88,33.79
50.767652,-0.52,29.74,-16.13,33.84
50.777315,-1.00,29.88,-16.21,34.01
50.787435,-1.24,29.88,-16.27,34.04
50.797174,-1.10,29.65,-16.48,33.94
50.807541,-1.12,29.71,-16.27,33.89
50.817323,-0.82,29.38,-16.24,33.58
50.826418,-0.76,29.54,-16.24,33.72
50.837423,-0.63,29.21,-16.49,33.55
50.847278,-0.67,29.12,-16.45,33.45
50.856872,-0.43,29.11,-16.54,33.49
50.867037,-0.35,29.09,-16.70,33.54
50.876925,-0.37,29.24,-16.37,33.52
50.893596,-0.19,29.35,-16.41,33.63
50.896934,-0.45,29.50,-16.49,33.80
50.906668,-0.39,29.39,-16.51,33.71
50.917330,-0.40,29.61,-16.47,33.88
50.927047,-0.74,29.67,-16.38,33.90
50.938268,-0.70,29.49,-16.34,33.72
50.947603,-0.70,29.66,-16.11,33.76
50.956947,-0.70,29.43,-16.41,33.70
50.967793,-0.91,29.28,-16.61,33.68
50.977201,-0.86,29.43,-16.61,33.80
50.987896,-1.06,29.38,-16.51,33.72
50.997612,-1.27,29.09,-16.53,33.48
51.006444,-0.91,29.14,-16.64,33.57
51.017249,-0.97,29.12,-16.57,33.52
51.027504,-1.16,29.23,-16.59,33.63
51.038484,-1.06,29.41,-16.49,33.74
51.047226,-0.70,29.52,-16.30,33.73
51.056712,-0.82,29.63,-16.32,33.84
51.067173,-0.46,29.52,-16.38,33.76
51.077207,0.01,29.68,-16.39,33.90
51.086562,-0.13,29.52,-16.16,33.65
51.097485,-0.35,29.50,-16.18,33.65
51.107136,-0.09,29.52,-16.12,33.63
51.116975,-0.39,29.47,-15.99,33.53
51.127287,-0.81,29.36,-16.28,33.58
51.137097,-0.73,29.18,-16.18,33.37
51.147381,-0.81,29.29,-16.06,33.42
51.156998,-0.85,29.21,-15.93,33.28
51.167517,-0.74,29.47,-16.18,33.63
51.177373,-0.48,29.76,-16.22,33.90
51.187030,-0.63,29.43,-16.37,33.68
51.197683,-0.19,29.35,-16.29,33.57
51.206712,0.13,29.36,-16.37,33.62
51.217227,0.21,29.35,-16.35,33.59
51.227387,-0.05,29.31,-16.66,33.71
51.241032,-0.07,29.51,-16.64,33.88
51.247493,0.01,29.44,-16.54,33.77
51.257101,-0.25,29.05,-16.73,33.53
51.268325,-0.37,29.09,-16.75,33.57
51.276901,-0.59,29.15,-16.78,33.63
51.287327,-0.81,29.26,-16.74,33.72
51.297157,-0.61,29.30,-16.55,33.65
51.306620,-0.35,29.50,-16.24,33.68
51.317274,-0.68,29.43,-16.16,33.59
51.327419,-0.69,29.40,-16.01,33.48
51.337068,-0.58,29.60,-15.89,33.61
51.348596,-0.54,29.86,-15.72,33.75
51.356637,-0.54,29.95,-15.82,33.88
51.366913,-0.66,29.84,-15.86,33.80
51.377637,-1.00,29.75,-16.29,33.93
51.387164,-1.14,29.44,-16.28,33.66
51.397359,-0.99,29.12,-16.47,33.47
51.408155,-1.01,29.19,-16.76,33.67
51.417426,-1.04,29.33,-16.84,33.84
51.427055,-0.91,29.25,-16.99,33.84
51.437121,-0.96,29.29,-17.13,33.94
51.447400,-0.77,29.14,-17.15,33.82
51.456711,-0.67,29.23,-17.05,33.85
51.467385,-0.82,29.41,-17.15,34.06
51.477099,-0.78,29.75,-16.94,34.24
51.488398,-0.90,29.73,-16.85,34.19
51.497073,-0.80,29.57,-16.75,33.99
51.507872,-0.70,29.44,-16.74,33.88
51.517625,-0.41,29.36,-16.68,33.78
51.527110,-0.41,29.50,-16.55,33.82
51.537354,-0.29,29.39,-16.53,33.71
51.547198,-0.13,29.27,-16.74,33.72
51.557229,-0.17,29.21,-16.81,33.71
51.567416,-0.19,29.10,-16.91,33.66
51.577514,-0.31,29.03,-16.93,33.61
51.586832,-0.41,29.25,-16.70,33.69
51.597640,-0.39,29.41,-16.51,33.72
51.607108,-0.49,29.35,-16.51,33.68
51.617269,-0.80,29.48,-16.51,33.80
51.628720,-0.80,29.62,-16.15,33.74
51.643129,-0.88,29.53,-15.99,33.60
51.646934,-0.58,29.58,-15.93,33.61
51.656630,-0.46,29.57,-15.87,33.56
51.667486,-0.62,29.51,-15.95,33.55
51.677220,-0.92,29.40,-16.07,33.52
51.687204,-1.00,29.39,-15.99,33.47
51.697400,-0.69,29.39,-15.85,33.40
51.706759,-0.59,29.29,-16.12,33.44
51.717650,-0.47,29.34,-16.33,33.58
51.727946,-0.93,29.23,-16.45,33.56
51.737022,-1.00,29.32,-16.63,33.72
51.747280,-0.85,29.13,-16.66,33.57
51.757640,-0.81,29.00,-16.74,33.50
51.767380,-0.81,29.14,-16.51,33.50
51.776582,-1.01,29.06,-16.60,33.49
51.786517,-1.26,29.16,-16.47,33.52
51.797044,-1.18,29.25,-16.61,33.66
51.806422,-0.96,29.36,-16.30,33.60
51.817140,-0.96,29.37,-16.16,33.53
51.826861,-0.98,29.44,-16.18,33.61
51.838079,-0.76,29.80,-16.13,33.90
51.847587,-0.62,29.53,-16.55,33.86
51.857505,-0.48,29.75,-16.55,34.05
51.867733,-0.26,29.61,-16.37,33.83
51.877512,-0.32,29.59,-16.22,33.75
51.887252,-0.03,29.57,-16.39,33.81
51.897554,-0.15,29.24,-16.33,33.49
51.907108,-0.25,29.37,-16.29,33.59
51.917411,-0.47,29.27,-16.22,33.46
51.927507,-0.23,29.57,-16.22,33.73
51.938353,-0.29,29.32,-16.37,33.58
51.947444,-0.37,29.42,-16.59,33.78
51.957106,-0.45,29.41,-16.51,33.73
51.967659,-0.69,29.37,-16.59,33.74
51.977416,-0.44,29.92,-16.52,34.18
51.986773,-0.46,29.84,-16.54,34.12
51.997598,-0.33,29.42,-16.78,33.87
52.006756,-0.59,29.23,-16.37,33.51
52.017366,-0.67,29.34,-16.16,33.51
52.027397,-0.94,29.62,-16.11,33.73
52.037268,-0.86,29.54,-16.28,33.74
52.047537,-0.72,29.63,-16.28,33.82
52.057835,-0.68,29.47,-16.40,33.73
52.066935,-0.51,29.44,-16.47,33.74
52.078133,-0.62,29.72,-16.30,33.91
52.096598,-0.50,29.86,-16.65,34.19
52.098012,-0.40,29.69,-16.78,34.11
52.106582,-0.17,29.42,-16.70,33.83
52.116985,-0.27,29.20,-16.64,33.61
52.127069,-0.23,29.28,-16.50,33.61
52.137693,-0.31,29.00,-16.71,33.47
52.147366,-0.25,29.12,-16.72,33.58
52.157083,-0.13,29.14,-16.83,33.65
52.167051,0.07,29.29,-16.56,33.65
52.177391,0.43,29.30,-16.44,33.60
52.194841,0.71,29.30,-16.54,33.65
52.197203,0.95,29.73,-16.54,34.04
52.207136,0.89,29.62,-16.71,34.02
52.216483,0.87,29.99,-16.47,34.23
52.226726,0.97,29.77,-16.60,34.10
52.237249,0.69,29.68,-16.50,33.97
52.247069,0.33,29.57,-16.89,34.06
52.256929,0.01,29.64,-17.07,34.21
52.267537,-0.13,29.56,-16.84,34.02
52.276670,-0.23,29.34,-16.80,33.81
52.288086,-0.43,29.40,-16.74,33.84
52.297461,-0.51,29.38,-16.76,33.83
52.306671,-0.67,29.35,-16.57,33.71
52.317073,-0.37,29.37,-16.45,33.66
52.328003,-0.33,29.32,-16.41,33.60
52.342367,-0.37,29.39,-16.18,33.55
52.346839,-0.43,29.39,-16.28,33.60
52.356900,-0.31,29.41,-16.33,33.64
52.367972,-0.15,28.99,-16.07,33.15
52.377189,-0.26,28.70,-15.95,32.84
52.387670,-0.08,28.85,-16.03,33.00
52.399862,-0.05,29.10,-16.25,33.33
52.407202,0.08,28.99,-16.17,33.19
52.417090,-0.06,28.92,-16.07,33.08
52.427711,-0.01,29.14,-16.07,33.28
52.444741,-0.31,29.21,-16.12,33.36
52.447132,-0.66,29.52,-16.22,33.69
52.459366,-0.42,29.70,-16.53,33.99
52.467220,-0.64,29.65,-16.46,33.91
52.477832,-0.88,29.60,-16.22,33.77
52.487782,-0.94,29.55,-16.17,33.69
52.496380,-0.68,29.46,-16.51,33.78
52.507521,-0.85,29.32,-16.57,33.69
52.517703,-0.53,29.36,-16.33,33.60
52.526142,-0.45,29.37,-16.35,33.62
52.537867,-0.47,29.45,-16.03,33.53
52.546873,-0.35,29.38,-15.97,33.44
52.557703,-0.41,29.38,-16.14,33.52
52.567643,-0.40,29.56,-16.07,33.65
52.579246,-0.66,29.71,-16.09,33.79
52.596766,-0.36,29.87,-16.19,33.97
52.600198,-0.64,29.87,-16.32,34.04
52.606776,-0.34,29.83,-16.42,34.05
52.616831,-0.26,29.88,-16.53,34.15
52.627000,-0.40,30.01,-16.48,34.24
52.637774,-0.28,29.65,-16.32,33.84
52.646858,-0.34,29.79,-16.28,33.95
52.657217,-0.08,30.05,-16.03,34.06
52.667560,-0.34,29.91,-15.72,33.80
52.677846,-0.22,29.95,-15.64,33.79
52.693285,-0.66,29.87,-15.61,33.71
52.697135,-0.78,29.85,-15.63,33.70
52.706721,-0.74,29.94,-15.76,33.84
52.716807,-0.50,30.19,-15.94,34.14
52.726710,-0.54,29.96,-16.07,34.01
52.738578,-0.64,29.59,-16.40,33.84
52.747074,-0.50,29.53,-16.59,33.88
52.757367,-0.35,29.38,-16.64,33.77
52.767511,0.21,29.52,-16.60,33.87
52.777945,0.45,29.65,-16.68,34.02
52.792840,0.91,29.44,-16.79,33.90
52.796844,0.75,29.46,-16.50,33.78
52.806714,0.61,29.60,-16.41,33.84
52.816450,0.59,29.64,-16.10,33.73
52.826287,0.39,29.86,-15.97,33.87
52.837956,0.38,30.26,-16.05,34.26
52.846443,0.20,30.21,-16.09,34.23
52.857169,-0.02,30.07,-15.84,33.99
52.867018,-0.46,30.17,-15.81,34.06
52.878496,-0.28,30.09,-16.03,34.10
52.894442,-0.12,30.07,-16.15,34.13
52.897082,0.10,30.08,-16.13,34.13
52.906966,0.28,30.15,-16.42,34.33
52.916763,0.02,29.73,-16.32,33.92
52.926534,-0.16,29.77,-16.36,33.97
52.937790,-0.25,29.43,-16.22,33.60
52.947655,-0.29,29.43,-16.12,33.56
52.956841,-0.47,29.38,-15.93,33.43
52.967699,-0.59,29.28,-15.81,33.28
52.978188,-0.83,29.19,-15.99,33.29
52.992695,-0.93,28.84,-15.84,32.92
52.997106,-0.95,29.01,-15.91,33.09
53.006389,-0.89,29.02,-15.96,33.14
53.017033,-0.77,29.12,-16.27,33.37
53.026687,-0.61,29.32,-16.26,33.53
53.039020,-0.75,29.23,-16.49,33.57
53.047618,-0.49,29.24,-16.56,33.61
53.057770,-0.53,29.39,-16.47,33.69
53.066486,-0.53,29.33,-16.47,33.65
53.076518,-0.53,29.19,-16.37,33.47
53.087370,-0.45,29.18,-16.18,33.36
53.096694,-0.43,29.28,-16.29,33.51
53.106830,-0.63,28.90,-16.44,33.26
53.116801,-0.47,29.07,-16.15,33.26
53.126598,-0.67,29.09,-16.14,33.27
53.136836,-0.85,29.15,-15.95,33.24
53.146386,-1.04,29.32,-15.70,33.28
53.157006,-0.98,29.49,-15.68,33.41
53.167209,-0.83,29.14,-15.71,33.11
53.177065,-0.85,28.94,-15.73,32.95
53.187542,-0.67,29.11,-15.79,33.13
53.196735,-0.89,28.95,-16.00,33.09
53.206339,-0.69,28.83,-16.19,33.07
53.217208,-0.42,28.40,-16.47,32.84
53.226105,-0.38,28.19,-16.91,32.88
53.241538,0.01,27.89,-16.98,32.66
53.246173,-0.16,28.13,-17.01,32.87
53.256636,-0.42,28.34,-17.03,33.06
53.266435,-0.33,28.05,-16.85,32.72
53.277688,0.10,28.26,-16.93,32.94
53.287510,0.04,28.46,-16.82,33.06
53.296845,0.08,28.65,-16.41,33.02
53.306830,0.32,29.00,-16.19,33.21
53.317221,0.01,29.28,-15.96,33.35
53.327938,0.19,29.47,-15.92,33.49
53.338883,0.55,29.87,-15.71,33.75
53.348846,0.48,30.23,-15.78,34.11
53.358036,0.42,30.07,-15.74,33.94
53.368070,0.52,30.07,-15.70,33.92
53.391021,0.10,30.36,-15.90,34.27
53.392003,-0.02,30.34,-15.96,34.28
53.396938,0.06,30.45,-15.98,34.39
53.407018,-0.29,30.45,-16.12,34.46
53.417411,-0.52,30.11,-16.25,34.22
53.426810,-0.32,30.10,-16.19,34.18
53.436379,-0.44,30.25,-16.17,34.31
53.446791,-0.55,30.42,-16.22,34.47
53.459063,-0.26,30.28,-16.43,34.45
53.466336,-0.42,30.10,-16.56,34.35
53.477692,-0.52,30.10,-16.70,34.42
53.488553,-0.44,30.12,-16.58,34.38
53.496919,0.02,29.97,-16.48,34.20
53.506678,-0.26,30.04,-16.48,34.27
53.516500,-0.30,30.22,-16.52,34.45
53.526572,-0.24,30.08,-16.27,34.20
53.549536,-0.10,30.21,-16.19,34.28
53.550152,0.40,30.52,-16.15,34.53
53.556842,0.32,30.22,-16.30,34.34
53.581760,0.40,30.11,-16.51,34.34
53.582172,0.06,30.42,-16.56,34.64
53.586441,0.20,30.34,-16.62,34.60
53.596938,0.12,29.96,-16.55,34.23
53.606411,-0.04,30.11,-16.81,34.48
53.617153,0.02,30.10,-16.94,34.54
53.626606,-0.28,29.85,-16.90,34.30
53.637205,-0.30,29.78,-16.88,34.23
53.646240,-0.14,29.89,-16.86,34.32
53.656549,-0.10,29.83,-16.90,34.29
53.666410,-0.18,29.94,-16.83,34.35
53.677260,-0.34,30.20,-16.93,34.62
53.687462,-0.20,29.94,-16.79,34.33
53.696916,-0.34,30.00,-16.60,34.29
53.707012,-0.24,30.13,-16.77,34.48
53.717591,-0.22,30.20,-16.79,34.55
53.727262,-0.33,30.29,-16.79,34.64
53.736835,-0.31,30.31,-16.64,34.58
53.747188,-0.18,30.24,-16.58,34.49
53.756925,0.06,30.18,-16.54,34.42
53.767188,0.06,30.31,-16.44,34.49
53.777374,0.14,30.31,-16.50,34.51
53.787576,-0.00,30.41,-16.27,34.49
53.796995,0.01,30.64,-16.39,34.75
53.820782,-0.03,30.50,-16.43,34.64
53.821365,-0.08,30.35,-16.58,34.58
53.826558,-0.21,30.37,-16.70,34.65
53.836674,-0.33,30.48,-16.55,34.68
53.846844,-0.25,30.36,-16.85,34.73
53.856405,-0.32,30.14,-16.89,34.55
53.867255,-0.50,29.86,-16.83,34.27
53.877254,-0.38,29.93,-16.67,34.26
53.887841,-0.48,29.99,-16.58,34.27
53.897795,-0.46,30.10,-16.60,34.37
53.907880,-0.34,29.95,-16.48,34.19
53.918789,-0.26,29.93,-16.40,34.13
53.942078,-0.46,30.07,-16.31,34.21
53.942991,-0.42,30.11,-15.98,34.09
53.947484,-0.22,30.20,-15.88,34.12
53.958066,-0.26,30.24,-15.75,34.10
53.968477,-0.30,30.28,-15.52,34.03
53.981112,-0.32,30.21,-15.49,33.96
53.987965,-0.55,30.32,-15.65,34.13
53.996976,-0.49,30.43,-15.77,34.27
54.008239,-0.17,30.50,-15.75,34.32
54.018465,-0.19,30.66,-15.97,34.56
54.028063,-0.31,30.80,-16.09,34.75
54.039446,-0.19,30.78,-16.24,34.80
54.047096,-0.19,30.73,-16.57,34.91
54.057461,-0.39,30.89,-16.40,34.97
54.067657,-0.15,30.92,-16.16,34.89
54.078226,-0.07,30.94,-16.18,34.92
54.098208,-0.17,30.77,-15.85,34.61
54.099878,-0.07,30.89,-15.95,34.77
54.119736,0.21,30.94,-16.05,34.85
54.122321,0.13,30.92,-15.99,34.81
54.127600,0.19,30.86,-15.70,34.62
54.138188,0.49,30.79,-16.06,34.73
54.147508,0.41,30.97,-16.20,34.95
54.157141,0.43,30.95,-16.28,34.97
54.182756,0.45,31.14,-16.72,35.35
54.183832,0.35,30.96,-16.76,35.21
54.187075,0.05,30.77,-16.55,34.93
54.197618,0.15,30.77,-16.55,34.93
54.208274,0.45,30.94,-16.82,35.22
54.218869,0.47,31.06,-16.47,35.16
54.227830,0.31,31.00,-16.66,35.20
54.238046,0.03,30.75,-16.70,34.99
54.247469,-0.19,30.51,-16.58,34.73
54.257921,-0.27,30.50,-16.53,34.69
54.268172,-0.25,30.60,-16.64,34.84
54.277689,-0.59,30.39,-16.64,34.65
54.302243,-0.79,30.30,-16.64,34.58
54.303235,-0.73,30.19,-16.66,34.49
54.308489,-0.50,30.17,-16.58,34.43
54.317983,-0.39,30.44,-16.53,34.64
54.327880,-0.21,30.73,-16.59,34.92
54.346462,-0.09,30.62,-16.74,34.90
54.347970,0.17,30.63,-16.85,34.96
54.367747,0.41,30.88,-16.93,35.22
54.369928,0.49,30.90,-16.78,35.17
54.378633,0.35,30.86,-16.97,35.22
54.389822,0.29,30.94,-16.68,35.16
54.397132,0.21,31.14,-16.71,35.34
54.406801,0.09,31.04,-16.55,35.18
54.417203,0.15,31.22,-16.42,35.28
54.426892,-0.06,31.20,-16.23,35.16
54.444878,-0.32,31.18,-16.17,35.13
54.446669,-0.32,31.17,-16.48,35.26
54.457271,-0.32,31.12,-16.42,35.19
54.467096,-0.39,30.79,-16.57,34.97
54.477360,-0.19,30.48,-16.60,34.71
54.491120,-0.07,30.62,-16.82,34.93
54.496421,-0.35,30.68,-16.57,34.87
54.507315,-0.07,30.82,-16.82,35.11
54.517112,0.25,30.71,-16.66,34.94
54.541886,-0.17,30.71,-16.18,34.71
54.547993,0.07,30.98,-16.18,34.95
54.548442,-0.01,31.08,-16.40,35.14
54.558135,-0.32,31.43,-16.33,35.42
54.568767,-0.32,31.31,-16.13,35.22
54.577796,-0.16,31.21,-16.44,35.28
54.589061,-0.35,30.91,-16.26,34.93
54.598049,-0.49,30.86,-16.57,35.04
54.608937,-0.05,30.85,-16.76,35.11
54.618273,-0.21,30.74,-16.88,35.07
54.627226,-0.03,30.80,-16.63,35.00
54.638685,0.16,30.39,-16.87,34.76
54.647907,0.02,30.30,-17.06,34.77
54.657281,0.14,30.28,-17.04,34.75
54.667470,0.16,30.31,-17.12,34.81
54.677256,0.05,30.61,-17.03,35.03
54.688577,0.05,30.43,-16.93,34.82
54.697590,-0.12,30.27,-16.73,34.59
54.710219,-0.30,30.25,-17.03,34.71
54.717384,-0.37,30.26,-16.74,34.58
54.726808,-0.41,30.28,-16.62,34.54
54.738559,-0.57,30.50,-16.55,34.71
54.747827,-0.61,30.85,-16.26,34.88
54.756823,-0.51,30.60,-16.26,34.65
54.766359,-0.65,30.60,-16.43,34.74
54.776404,-0.57,30.93,-16.32,34.97
54.790401,-0.59,30.79,-15.97,34.69
54.796702,-0.49,30.91,-16.17,34.89
54.807714,-0.33,30.78,-16.03,34.71
54.817354,-0.09,30.61,-16.10,34.59
54.827159,0.20,30.34,-16.19,34.39
54.838656,0.26,30.45,-15.80,34.31
54.847888,0.68,30.67,-15.73,34.47
54.858450,0.72,30.54,-15.90,34.43
54.867728,0.78,30.75,-16.10,34.72
54.877359,0.78,30.57,-16.03,34.53
54.893142,0.74,30.68,-16.02,34.62
54.904826,0.59,30.75,-16.12,34.72
54.909578,0.43,30.86,-16.24,34.87
54.917975,0.39,30.73,-16.52,34.89
54.927674,0.15,30.83,-16.30,34.87
54.941529,0.21,30.91,-16.43,35.01
54.948269,0.27,30.97,-16.26,34.98
54.957894,0.43,30.99,-16.06,34.91
54.968189,0.23,30.92,-16.08,34.85
54.978076,0.09,30.80,-15.71,34.58
54.988311,-0.01,30.76,-15.99,34.67
54.998169,0.01,30.91,-16.01,34.81
55.008056,-0.03,30.90,-16.18,34.88
55.017172,0.01,30.73,-15.91,34.60
55.029998,-0.00,30.45,-15.94,34.37
55.049765,-0.19,30.55,-15.94,34.46
55.051237,-0.13,30.84,-16.01,34.74
55.058570,0.03,30.72,-16.08,34.68
55.067504,0.27,30.82,-15.81,34.64
55.077773,0.37,30.78,-15.75,34.58
55.089602,0.50,30.63,-15.73,34.44
55.097611,0.37,30.83,-15.85,34.67
55.107657,0.45,31.06,-16.14,35.01
55.117958,0.45,31.02,-16.37,35.08
55.127175,0.45,30.93,-16.37,35.00
55.139973,0.25,31.23,-16.34,35.24
55.147649,-0.12,31.24,-16.56,35.36
55.156657,-0.12,31.33,-16.62,35.47
55.166974,-0.36,31.24,-16.67,35.42
55.177498,-0.34,31.10,-16.56,35.23
55.195678,-0.53,30.85,-16.42,34.95
55.197307,-0.25,30.98,-16.18,34.95
55.208087,-0.01,30.85,-16.24,34.86
55.217067,0.11,30.64,-16.54,34.82
55.227987,-0.01,30.44,-16.50,34.63
55.239147,-0.10,30.39,-16.54,34.60
55.247173,-0.19,30.46,-16.47,34.63
55.261332,-0.11,30.44,-16.39,34.57
55.267866,-0.03,30.77,-16.28,34.81
55.281226,-0.05,30.44,-16.33,34.55
55.297261,-0.23,30.49,-16.20,34.52
55.298558,-0.07,30.56,-16.08,34.53
55.307505,-0.05,30.58,-15.92,34.48
55.317647,-0.07,30.60,-16.00,34.53
55.326728,0.11,30.74,-15.89,34.61
55.340605,-0.11,30.89,-16.07,34.82
55.347573,-0.03,30.70,-16.16,34.70
55.357560,-0.47,30.83,-16.36,34.91
55.367036,-0.53,30.67,-16.43,34.80
55.378311,-0.49,30.80,-16.34,34.87
55.395128,-0.17,30.74,-16.35,34.82
55.398413,-0.23,30.48,-16.43,34.63
55.410980,-0.26,30.19,-16.58,34.44
55.416941,-0.24,30.04,-16.60,34.32
55.427147,-0.44,30.12,-16.48,34.34
55.437115,-0.24,30.21,-16.29,34.32
55.448810,-0.19,30.47,-16.21,34.51
55.459371,-0.35,30.36,-16.29,34.46
55.468752,-0.67,30.56,-16.34,34.66
55.479162,-0.49,30.67,-16.28,34.73
55.489050,-0.49,30.89,-16.24,34.90
55.499005,-0.57,30.93,-16.21,34.92
55.508778,-0.49,30.93,-16.21,34.92
55.518412,-0.57,30.85,-16.38,34.93
55.527178,-0.51,30.70,-16.63,34.92
55.546703,-0.51,30.70,-16.57,34.89
55.547619,-0.25,30.88,-16.45,34.99
55.571079,-0.56,30.98,-16.23,34.98
55.572101,-0.56,31.08,-16.13,35.02
55.577780,-0.48,30.98,-16.26,34.99
55.588213,-0.27,30.76,-16.43,34.87
55.597866,-0.19,30.74,-16.18,34.74
55.608321,-0.41,30.86,-16.11,34.81
55.617951,-0.43,30.75,-16.09,34.70
55.627668,-0.49,30.47,-16.28,34.55
55.638303,-0.21,30.48,-16.52,34.67
55.647954,-0.34,30.26,-16.62,34.52
55.659427,-0.22,30.15,-16.44,34.34
55.666895,-0.43,30.38,-16.31,34.48
55.678333,-0.53,30.69,-16.40,34.80
55.688640,-0.57,30.60,-16.36,34.70
55.697982,-0.75,30.61,-16.51,34.79
55.708308,-0.65,30.71,-16.44,34.83
55.717659,-0.49,30.86,-16.15,34.83
55.728382,-0.50,31.20,-16.19,35.16
55.747586,-0.40,31.32,-16.39,35.35
55.748441,-0.16,31.39,-16.38,35.41
55.757055,-0.08,31.50,-16.60,35.60
55.768700,0.29,31.29,-16.57,35.41
55.778296,0.51,31.18,-16.61,35.33
55.788899,0.45,31.12,-16.65,35.30
55.798907,0.33,30.89,-16.76,35.14
55.807989,0.35,30.65,-16.74,34.92
55.818555,0.24,30.50,-16.75,34.80
55.828618,0.11,30.54,-16.97,34.94
55.838404,0.12,30.14,-16.87,34.54
55.848036,0.02,30.33,-16.71,34.63
55.857901,0.11,30.77,-16.43,34.88
55.867469,0.05,30.66,-16.45,34.79
55.879864,-0.19,30.62,-16.66,34.86
55.905453,-0.07,30.63,-16.91,34.99
55.907728,0.17,30.81,-16.78,35.09
55.908826,0.17,30.60,-16.68,34.85
55.919069,0.11,30.69,-16.64,34.91
55.928317,0.17,30.85,-16.84,35.15
55.937947,0.15,30.48,-16.91,34.86
55.947287,0.29,30.70,-16.82,35.01
55.957705,0.31,30.82,-16.66,35.03
55.967838,0.43,31.07,-16.55,35.21
55.978494,0.33,31.20,-16.59,35.34
55.998557,0.40,31.38,-16.48,35.45
56.000306,0.45,31.27,-16.49,35.36
56.009753,0.37,31.25,-16.84,35.50
56.016722,0.36,31.41,-16.88,35.66
56.027372,-0.04,31.38,-17.02,35.70
56.039444,0.10,31.33,-16.75,35.52
56.047902,-0.18,31.33,-16.75,35.53
56.057332,-0.32,31.21,-16.67,35.38
56.067788,-0.45,30.95,-16.67,35.16
56.079851,-0.38,31.08,-16.63,35.25
56.101507,-0.21,30.98,-16.15,34.94
56.103468,-0.65,30.76,-16.38,34.86
56.108141,-0.35,30.76,-16.34,34.83
56.117338,-0.41,30.61,-16.55,34.80
56.126891,-0.43,30.63,-16.39,34.74
56.137359,-0.53,30.58,-16.34,34.67
56.147722,-0.49,30.80,-16.30,34.85
56.157088,-0.41,30.78,-16.12,34.75
56.167814,-0.43,30.89,-16.28,34.92
56.177862,-0.21,30.91,-16.09,34.84
56.197808,-0.17,30.85,-16.18,34.84
56.199648,-0.17,31.07,-16.26,35.07
56.218853,0.01,30.85,-16.16,34.83
56.220862,0.01,30.69,-16.06,34.64
56.227335,-0.17,30.43,-16.29,34.52
56.239378,-0.19,30.37,-16.54,34.58
56.247407,-0.37,30.33,-16.58,34.57
56.257648,-0.21,30.66,-16.51,34.82
56.267134,-0.15,30.60,-16.18,34.61
56.278870,-0.11,30.68,-16.24,34.72
56.295577,-0.25,30.77,-16.47,34.90
56.297793,-0.50,30.99,-16.71,35.21
56.307337,-0.36,31.24,-16.66,35.41
56.318187,-0.46,31.37,-16.62,35.51
56.327457,-0.26,31.43,-16.52,35.51
56.339312,-0.42,31.25,-16.54,35.36
56.347795,-0.52,31.24,-16.77,35.46
56.357946,-0.44,31.17,-16.73,35.38
56.368465,-0.41,30.97,-16.67,35.17
56.378086,0.07,30.91,-16.59,35.08
56.394954,0.07,30.78,-16.55,34.95
56.397494,-0.03,30.79,-16.41,34.89
56.407405,-0.39,30.68,-16.51,34.84
56.418919,-0.29,30.76,-16.41,34.86
56.427999,-0.43,30.66,-16.61,34.87
56.439044,-0.63,30.41,-16.60,34.65
56.448327,-0.57,30.35,-16.78,34.68
56.458436,-0.77,30.30,-16.60,34.56
56.468065,-0.63,30.56,-16.61,34.78
56.479107,-0.63,30.55,-16.84,34.89
56.488359,-0.41,30.53,-16.59,34.75
56.498411,-0.43,30.35,-16.80,34.69
56.507475,-0.19,30.44,-16.50,34.63
56.518509,0.05,30.57,-16.50,34.74
56.527685,0.33,30.71,-16.47,34.85
56.542583,0.29,30.85,-16.59,35.03
56.547736,0.17,30.62,-16.60,34.83
56.557287,0.62,30.65,-16.46,34.80
56.567282,0.67,30.73,-16.83,35.05
56.576555,0.57,30.77,-16.87,35.10
56.589300,0.57,30.85,-16.80,35.13
56.598337,0.31,30.74,-16.70,34.99
56.608885,0.17,30.70,-16.27,34.75
56.618185,0.12,30.37,-16.29,34.46
